V,date,cluster,sentiment_score,positive_score,negative_score,neutral_score,num_samples
,2021/11/19,1,0.4390681818181818,0.23399999999999999,0.04281818181818181,0.7231818181818183,22
,2021/11/21,1,0.44280606060606065,0.22015151515151518,0.048303030303030306,0.7315757575757577,33
,2021/11/22,1,0.4645533333333333,0.23086666666666666,0.0308,0.7382666666666667,15
,2021/11/23,1,0.3565567567567568,0.17727027027027029,0.032081081081081084,0.7906216216216216,37
,2021/11/24,1,0.46207272727272736,0.2509090909090909,0.04927272727272727,0.6998181818181819,11
,2021/11/25,1,0.47290333333333334,0.24463333333333334,0.030766666666666668,0.7246666666666668,30
,2021/11/26,1,0.29410000000000003,0.13433333333333333,0,0.8656666666666667,3
,2021/11/27,1,0.20947692307692306,0.13184615384615384,0.043153846153846154,0.825,13
,2021/11/28,1,0.2667413793103448,0.15851724137931036,0.05955172413793103,0.7819310344827586,29
,2021/11/29,1,0.3305777777777778,0.18655555555555559,0.030777777777777786,0.7826666666666665,9
,2021/11/30,1,0.5932000000000001,0.32480000000000003,0.0518,0.6236,5
,2021/12/2,1,0.4161,0.21711764705882353,0.03676470588235294,0.7460588235294118,17
,2021/12/4,1,0.44036666666666674,0.21649999999999997,0.0325,0.7509166666666667,12
,2021/12/5,1,0.4412358974358974,0.22182051282051288,0.040692307692307694,0.7374871794871795,39
,2021/12/6,1,0.3862,0.2004,0.0469,0.7528,10
,2021/12/7,1,0.4010686274509804,0.19915686274509806,0.03286274509803921,0.7679803921568628,51
,2021/12/8,1,0.31952,0.18728,0.055240000000000004,0.7575600000000001,25
,2021/12/9,1,0.4532,0.23064705882352943,0.03264705882352941,0.736764705882353,17
,2021/12/10,1,0.34226875,0.17681249999999998,0.045125,0.7781250000000001,16
,2021/12/11,1,0.4639014285714286,0.23388571428571428,0.031771428571428575,0.7343571428571429,70
,2021/12/12,1,0.46779696969696977,0.24783333333333338,0.050106060606060605,0.7020757575757576,66
,2021/12/13,1,0.451725,0.22590625,0.047,0.727125,32
,2021/12/14,1,0.3482705882352941,0.1941176470588235,0.04541176470588235,0.7605882352941178,17
,2021/12/15,1,0.4094064516129031,0.21458064516129033,0.03790322580645161,0.7476129032258065,31
,2021/12/16,1,0.4499848484848485,0.23821212121212118,0.05724242424242425,0.7045151515151514,33
,2021/12/17,1,0.4025105263157894,0.21263157894736842,0.03371052631578947,0.7537368421052633,38
,2021/12/18,1,0.5113586206896551,0.26120689655172413,0.043172413793103444,0.6955862068965516,29
,2021/12/19,1,0.3057958333333333,0.18183333333333332,0.06195833333333334,0.7561666666666665,24
,2021/12/20,1,0.45276046511627904,0.21809302325581395,0.013744186046511625,0.7682558139534884,43
,2021/12/21,1,0.49643333333333334,0.23088888888888892,0.007333333333333334,0.7618888888888891,9
,2021/12/22,1,0.365623076923077,0.17911538461538462,0.02076923076923077,0.8001923076923079,26
,2021/12/23,1,0.37891794871794876,0.2144871794871795,0.04607692307692308,0.7395128205128205,39
,2021/12/24,1,0.41443750000000007,0.20668750000000002,0.026625000000000003,0.7666249999999999,16
,2021/12/25,1,0.3790090909090909,0.2138181818181818,0.02499999999999999,0.7611818181818181,11
,2021/12/26,1,0.42014130434782615,0.22330434782608696,0.03447826086956522,0.7422173913043479,46
,2021/12/27,1,0.32357,0.16615,0.02215,0.8116999999999999,20
,2021/12/28,1,0.42182553191489364,0.2162978723404255,0.037000000000000005,0.7467234042553189,47
,2021/12/29,1,0.26914499999999997,0.13349999999999998,0.024950000000000003,0.8415500000000001,20
,2021/12/30,1,0.41334705882352946,0.21676470588235297,0,0.783235294117647,17
