,date,cluster_0,cluster_1,lagged_cluster_0,lagged_cluster_1,S&P500,NASDAQ,SPY,QQQ,XLK,XLF,XLE,VIX,SP500_ret,NASDAQ_ret,SPY_ret,QQQ_ret,XLK_ret,XLF_ret,XLE_ret,VIX_ret
129,2021-07-16,0.1302851763102703,0.2138112551148379,0.120529273379514,0.3134202031488375,349.63067626953125,410.0453796386719,42.51577758789063,33.8729248046875,146.01976013183594,4327.16015625,14427.240234375,18.450000762939453,-0.015066010026698051,-0.011232317779310219,-0.04192103100511291,-0.010411229059966942,-0.01803191433142437,-0.01077650150704923,-0.014865872402023195,0.12982246473595027
130,2021-07-19,0.0193798737706664,0.1784301331810708,0.0520253920479427,0.4143407262656379,346.7659606933594,403.9898986816406,41.01357650756836,32.92576599121094,144.00865173339844,4258.490234375,14274.98046875,22.5,-0.008193547564926629,-0.014767831215089622,-0.035332790920190815,-0.027962120747998975,-0.013772850993740482,-0.015869512427409305,-0.010553630711868212,0.21951214469301195
131,2021-07-20,0.1099174045689914,0.258321541081589,0.0193798737706664,0.1784301331810708,350.7941589355469,409.7792053222656,41.563812255859375,33.741641998291016,146.14601135253906,4323.06005859375,14498.8798828125,19.729999542236328,0.011616475371841961,0.014330325237134733,0.01341594162580484,0.02477925668602099,0.014841883410571022,0.015162609437855634,0.01568474398635078,-0.12311113145616315
132,2021-07-21,0.0859704701456261,0.2802500515622388,0.1099174045689914,0.258321541081589,353.50244140625,413.096923828125,43.01360321044922,34.32307052612305,147.5547332763672,4358.68994140625,14631.9501953125,17.90999984741211,0.007720432058849536,0.008096356434802887,0.03488108707798965,0.01723177929104569,0.009639140410270697,0.008241819990835397,0.009177971924420714,-0.09224529838067741
133,2021-07-23,0.0333486382134524,0.3725963950835452,0.0859704701456261,0.2802500515622388,359.9945373535156,418.2208862304688,42.37603759765625,34.00422286987305,150.11953735351562,4411.7900390625,14836.990234375,17.200000762939453,0.018365066791164786,0.012403777677307826,-0.014822418146966276,-0.009289601756559795,0.01738205220665212,0.012182582007454812,0.01401317229252097,-0.03964260695263189
134,2021-07-26,0.0296556099161229,0.3484269919471394,0.1004017839417159,0.3999173136213623,360.2779846191406,419.2475280761719,43.42409133911133,34.2011604309082,150.04183959960938,4422.2998046875,14840.7099609375,17.579999923706055,0.0007873654631227467,0.002454783774565872,0.02473222606148151,0.005791561883028207,-0.0005175725643443707,0.0023821998626283314,0.00025070627558165803,0.02209297348319761
135,2021-07-27,0.0237239342484207,0.4175081638415268,0.0296556099161229,0.3484269919471394,356.3084716796875,417.3367614746094,43.02233123779297,34.191776275634766,148.62339782714844,4401.4599609375,14660.580078125,19.36000061035156,-0.011017917022183354,-0.004557609702150356,-0.009252009401438,-0.00027438119511746795,-0.009453641572551241,-0.0047124448070912095,-0.0121375515919806,0.10125146156828091
136,2021-07-28,0.1343044664496227,0.3664449591983129,0.0237239342484207,0.4175081638415268,357.67724609375,417.1656188964844,43.41535568237305,34.1448860168457,148.43881225585938,4400.64013671875,14762.580078125,18.309999465942383,0.0038415432774019376,-0.0004100826812387659,0.009135359086139605,-0.0013713899626348613,-0.0012419684517220864,-0.0001862618826539153,0.006957432752077386,-0.05423559459227256
137,2021-07-29,0.0984920750637273,0.4539652996218333,0.1343044664496227,0.3664449591983129,358.31280517578125,418.8957214355469,43.834564208984375,34.52000045776367,149.12855529785156,4419.14990234375,14778.259765625,17.700000762939453,0.0017769066636814657,0.004147279786956393,0.009655766261095655,0.010985962604558086,0.004646648888589233,0.004206152980007483,0.0010621237898131852,-0.0333150584814359
138,2021-07-30,0.0231866181383797,0.4173419851120603,0.0984920750637273,0.4539652996218333,356.4453430175781,416.86138916015625,43.13588333129883,34.248043060302734,149.0314483642578,4395.259765625,14672.6796875,18.239999771118164,-0.005211820876139139,-0.004856416934551189,-0.015939040122642356,-0.007878255905404363,-0.0006511625717811054,-0.0054060480514769305,-0.0071442835489050616,0.03050841722613762
139,2021-08-02,0.0013312393836934,0.4447031436124993,0.1071921498638369,0.3467876972872438,356.47467041015625,415.9867858886719,42.81272888183594,34.25741958618164,148.49710083007812,4387.16015625,14681.0703125,19.459999084472656,8.227739021604563e-05,-0.002098067353386801,-0.007491545889554363,0.0002737828220549243,-0.003585468302459538,-0.001842805614891363,0.0005718536203818125,0.0668859281065497
140,2021-08-03,0.0342588080871436,0.3571406887619517,0.0013312393836934,0.4447031436124993,358.63543701171875,419.3710632324219,43.54636001586914,34.64191436767578,149.44921875,4423.14990234375,14761.2900390625,18.040000915527344,0.006061487059028092,0.008135540499249583,0.017135818089476063,0.011223693615535213,0.0064116936600087104,0.0082034265474622,0.005464160640535676,-0.07297010461209863
141,2021-08-04,-0.0292687282410223,0.4121602866251576,0.0342588080871436,0.3571406887619517,359.15362548828125,417.3082580566406,42.367313385009766,34.3512077331543,149.75035095214844,4402.66015625,14780.5302734375,17.969999313354492,0.0014448892192033824,-0.00491880665270894,-0.02707566442820264,-0.008391760092587242,0.002014946646540672,-0.004632387901412294,0.0013034249936207942,-0.003880354690702914
142,2021-08-05,0.0076458958740746,0.3865728815899886,-0.0292687282410223,0.4121602866251576,361.4317321777344,419.9509582519531,42.84766006469727,34.80133819580078,150.57615661621094,4429.10009765625,14895.1201171875,17.280000686645508,0.0063429867549185115,0.006332729209863386,0.01133767145729525,0.01310377399662821,0.005514549106641953,0.006005446813494242,0.0077527559316279415,-0.03839725392733928
143,2021-08-06,0.0596757523551153,0.3937212607832385,0.0076458958740746,0.3865728815899886,359.8478088378906,420.6448669433594,43.24067687988281,35.50468063354492,150.4498748779297,4436.52001953125,14835.759765625,16.149999618530273,-0.004382358268047337,0.0016523564901356202,0.009172421891699756,0.020210212428814156,-0.0008386569369220886,0.001675266241764728,-0.003985221407782014,-0.06539357773223542
